As At Date	Active cases	Cluster name	Cluster Category
2021-11-15 00:00:00.000	19	Warragul Regional College Warragul	Education
2021-12-07 00:00:00.000	19	45846 St Mary's School Mooroopna	Education
2021-12-21 00:00:00.000	19	Thomastown West Primary School Camp Doxa'sMalmsbury	Education
2021-11-03 00:00:00.000	19	Woodend Primary School Woodend	Education
2021-12-02 00:00:00.000	19	Fitzroy Primary School Fitzroy	Education
2021-11-29 00:00:00.000	19	46328 Ilim College Dallas Main Campus Dallas Oct	Education
2021-12-15 00:00:00.000	19	45013 Gladstone Views Primary School	Education
2021-09-28 00:00:00.000	9	Al-Taqwa College Truganina	Education
2021-09-22 00:00:00.000	9	Islamic College of Melbourne Tarneit	Education
2021-10-01 00:00:00.000	9	Al-Taqwa College Truganina	Education
2021-09-26 00:00:00.000	9	Islamic College of Melbourne Tarneit	Education
2021-09-30 00:00:00.000	9	Al-Taqwa College Truganina	Education
2021-09-29 00:00:00.000	9	Al-Taqwa College Truganina	Education
2021-10-04 00:00:00.000	9	Our Lady Help of Christian's Primary School Brunswick East	Education
2021-10-03 00:00:00.000	9	Our Lady Help of Christian's Primary School Brunswick East	Education
2021-10-05 00:00:00.000	9	Our Lady Help of Christian's Primary School Brunswick East	Education
2021-09-23 00:00:00.000	8	Islamic College of Melbourne Tarneit	Education
2021-10-03 00:00:00.000	8	Al-Taqwa College Truganina	Education
2021-09-16 00:00:00.000	8	Hume Valley School Dallas	Education
2021-10-01 00:00:00.000	8	Unilodge College Square Student Accommodation 570 Lygon Street Carlton	Education
2021-10-04 00:00:00.000	8	Al-Taqwa College Truganina	Education
2021-09-24 00:00:00.000	8	Islamic College of Melbourne Tarneit	Education
2021-09-27 00:00:00.000	8	Our Lady Help of Christian's Primary School Brunswick East	Education
2021-10-05 00:00:00.000	8	Al-Taqwa College Truganina	Education
2021-09-25 00:00:00.000	8	Islamic College of Melbourne Tarneit	Education
2021-09-10 00:00:00.000	8	Hume Valley School Dallas	Education
2021-10-02 00:00:00.000	8	Al-Taqwa College Truganina	Education
2021-09-20 00:00:00.000	7	Islamic College of Melbourne Tarneit	Education
2021-10-02 00:00:00.000	7	Unilodge College Square Student Accommodation 570 Lygon Street Carlton	Education
2021-09-06 00:00:00.000	7	Notre Dame College Shepparton	Education
2021-09-25 00:00:00.000	7	Al-Taqwa College Truganina	Education
2021-09-24 00:00:00.000	7	Al-Taqwa College Truganina	Education
2021-09-16 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-18 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-23 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-22 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-21 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-19 00:00:00.000	7	Glenroy West Primary School	Education
2021-09-19 00:00:00.000	7	Pascoe Vale Primary School Pascoe Vale	Education
2021-09-20 00:00:00.000	7	Glenroy West Primary School	Education
2021-10-06 00:00:00.000	7	Our Lady Help of Christian's Primary School Brunswick East	Education
2021-09-26 00:00:00.000	6	Al-Taqwa College Truganina	Education
2021-10-06 00:00:00.000	6	Al-Taqwa College Truganina	Education
2021-10-07 00:00:00.000	6	Al-Taqwa College Truganina	Education
2021-09-21 00:00:00.000	6	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-19 00:00:00.000	6	Islamic College of Melbourne Tarneit	Education
2021-09-20 00:00:00.000	6	Campbellfield Heights Primary School	Education
2021-09-22 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-21 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-06 00:00:00.000	6	Pascoe Vale Primary School Pascoe Vale	Education
2021-09-19 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-27 00:00:00.000	6	Glenroy West Primary School	Education
2021-09-30 00:00:00.000	6	Glenroy West Primary School	Education
2021-09-29 00:00:00.000	6	Glenroy West Primary School	Education
2021-09-20 00:00:00.000	6	Pascoe Vale Primary School Pascoe Vale	Education
2021-10-03 00:00:00.000	6	Unilodge College Square Student Accommodation 570 Lygon Street Carlton	Education
2021-09-30 00:00:00.000	6	Oscar Romero Catholic Primary School Craigieburn	Education
2021-09-28 00:00:00.000	6	Glenroy West Primary School	Education
2021-09-24 00:00:00.000	6	Glenroy West Primary School	Education
2021-09-23 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-25 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-24 00:00:00.000	6	Campbellfield Heights Primary School Campbellfield	Education
2021-09-01 00:00:00.000	5	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-01 00:00:00.000	5	Islamic College of Melbourne Tarneit	Education
2021-09-23 00:00:00.000	5	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-22 00:00:00.000	5	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-27 00:00:00.000	5	Islamic College of Melbourne Tarneit	Education
2021-09-27 00:00:00.000	5	Al-Taqwa College Truganina	Education
2021-10-03 00:00:00.000	5	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-26 00:00:00.000	5	Glenroy West Primary School	Education
2021-10-03 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-10-06 00:00:00.000	5	Greenvale Primary School	Education
2021-10-04 00:00:00.000	5	Greenvale Primary School	Education
2021-10-02 00:00:00.000	5	Greenvale Primary School	Education
2021-10-05 00:00:00.000	5	Greenvale Primary School	Education
2021-10-02 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-10-04 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-10-01 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-09-29 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-09-16 00:00:00.000	5	Campbellfield Heights Primary School Campbellfield	Education
2021-09-25 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-09-25 00:00:00.000	5	Glenroy West Primary School	Education
2021-10-05 00:00:00.000	5	Oscar Romero Catholic Primary School Craigieburn	Education
2021-10-07 00:00:00.000	5	Greenvale Primary School	Education
2021-10-03 00:00:00.000	5	Greenvale Primary School	Education
2021-09-18 00:00:00.000	5	Campbellfield Heights Primary School Campbellfield	Education
2021-09-10 00:00:00.000	4	Greenvale Secondary School Construction Site	Education
2021-09-18 00:00:00.000	4	Hume Valley School Dallas	Education
2021-09-18 00:00:00.000	4	Greenvale Secondary School Construction Site	Education
2021-09-16 00:00:00.000	4	Greenvale Secondary School Construction Site	Education
2021-09-10 00:00:00.000	4	Glenroy West Primary School	Education
2021-09-16 00:00:00.000	3	Pascoe Vale Girls College Pascoe Vale	Education
2021-09-18 00:00:00.000	3	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-18 00:00:00.000	3	Pascoe Vale Girls College Pascoe Vale	Education
2021-09-18 00:00:00.000	2	Kolbe Catholic College Greenvale	Education
2021-09-18 00:00:00.000	2	Notre Dame College Shepparton	Education
2021-09-10 00:00:00.000	2	Notre Dame College Shepparton	Education
2021-09-16 00:00:00.000	2	Warringa Park School Warringa Park Campus Hoppers Crossing	Education
2021-09-16 00:00:00.000	2	Ilim College Kiewa Campus Boys Secondary Dallas	Education
2021-09-16 00:00:00.000	2	Kolbe Catholic College Greenvale	Education
2021-09-01 00:00:00.000	2	Western Autistic School Laverton	Education
2021-09-16 00:00:00.000	2	Notre Dame College Shepparton	Education
2021-09-16 00:00:00.000	2	Islamic College of Melbourne Tarneit	Education
2021-09-01 00:00:00.000	2	Hume Valley School Dallas	Education
2021-09-06 00:00:00.000	2	St Mel's Primary School Shepparton	Education
2021-09-01 00:00:00.000	2	Dallas Brooks Community Primary School	Education
2021-09-16 00:00:00.000	2	Courtenay Gardens Primary School Cranbourne North	Education
2021-09-18 00:00:00.000	2	Bethany Catholic Primary School Werribee	Education
2021-09-16 00:00:00.000	2	Bethany Catholic Primary School Werribee	Education
2021-09-16 00:00:00.000	2	Newbury Primary School Craigieburn	Education
2021-09-18 00:00:00.000	2	Newbury Primary School Craigieburn	Education
2021-09-10 00:00:00.000	2	Newport Lakes Primary School Newport	Education
2021-09-10 00:00:00.000	2	Courtenay Gardens Primary School Cranbourne North	Education
2021-09-06 00:00:00.000	2	Courtenay Gardens Primary School Cranbourne North	Education
2021-09-06 00:00:00.000	2	Bourchier Street Primary School Shepparton	Education
2021-09-18 00:00:00.000	2	Oscar Romero Catholic Primary School Craigieburn	Education
2021-09-16 00:00:00.000	2	Oscar Romero Catholic Primary School Craigieburn	Education
2021-10-29 00:00:00.000	76	Monash Health Dandenong Hospital Emergency Department Tier 1A	Healthcare
2021-10-31 00:00:00.000	69	Monash Health Dandenong Hospital Emergency Department	Healthcare
2021-10-30 00:00:00.000	68	Monash Health Dandenong Hospital Emergency Department	Healthcare
2021-10-02 00:00:00.000	66	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-01 00:00:00.000	62	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-30 00:00:00.000	55	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-03 00:00:00.000	55	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-07 00:00:00.000	53	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-29 00:00:00.000	52	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-23 00:00:00.000	52	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-09 00:00:00.000	52	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-24 00:00:00.000	52	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-08 00:00:00.000	51	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-05 00:00:00.000	50	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-22 00:00:00.000	49	Cedars Medical Clinic Coburg	Healthcare
2021-10-04 00:00:00.000	49	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-28 00:00:00.000	48	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-22 00:00:00.000	48	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-10-11 00:00:00.000	48	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-27 00:00:00.000	47	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-21 00:00:00.000	47	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-25 00:00:00.000	46	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-25 00:00:00.000	44	Cedars Medical Clinic Coburg	Healthcare
2021-09-23 00:00:00.000	44	Cedars Medical Clinic Coburg	Healthcare
2021-09-24 00:00:00.000	44	Cedars Medical Clinic Coburg	Healthcare
2021-09-20 00:00:00.000	44	Cedars Medical Clinic Coburg	Healthcare
2021-10-12 00:00:00.000	44	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
2021-09-26 00:00:00.000	44	Northern Health Northern Hospital Epping Emergency Department Tier 1B	Healthcare
